Part number,Part name,Additional name,Location,Total balance,Unit,WH,Serial number
6000148,Screw MC6S 12x80 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000150,Screw MC6S 12x35 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000151,Screw MC6S 16x90 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000152,Screw MC6S 16x140 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000153,Screw MC6S 10x90 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000154,Screw MC6S 16x130 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000155,Screw MC6S 12x55 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000156,Screw MC6S 16x100 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000157,Screw MC6S 8x20H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000158,Screw MC6S 14x90 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000161,Screw MC6S 20x100 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000162,Screw MC6S 16x120 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000164,Screw MC6S 12x25H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000166,Screw MC6S 16x160 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000170,Screw MC6S 16x65 12.9 ZFSHL,,FLOOR,10.00,Pcs,WH1,
6000175,Cylindrical pin CPK Ø8x30 m6,,FLOOR,4.00,Pcs,WH1,
6000188,Feather key 8x7x30 C45,,FLOOR,6.00,Pcs,WH1,
6000193,Screw K6S 10x30H 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
6000195,Screw MC6S 10x25 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000197,Screw MC6S 14x30 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000201,Screw MC6S 16x30 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000220,Screw MLC6S 8x16 10.9 FZB DIN7984,,FLOOR,16.00,Pcs,WH1,
6000243,Screw MC6S 12x85 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000253,Screw MC6S 16x110 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000266,Nut M12 Inductive sensor,,FLOOR,6.00,Pcs,WH1,
6000285,Screw MC6S 8x80 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000286,Screw MC6S 8x70 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000287,Screw S6SS 8x10 untreated ISO 4027,,FLOOR,20.00,Pcs,WH1,
6000308,Screw MC6S 8x90 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000309,Screw MC6S 12x140 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000323,Screw MLC6S 10x25 8.8 FZB,,FLOOR,20.00,Pcs,WH1,
6000324,"Pressure spring Dy=18 Dt=2 L0=15 Lst max=8,5",,FLOOR,4.00,Pcs,WH1,
6000325,Screw MC6S 2.5x8 8.8 FZB ISO4762,,FLOOR,10.00,Pcs,WH1,
6000326,Screw MLC6S 10x16 10.9 FZB,,FLOOR,20.00,Pcs,WH1,
6000336,Cylindrical pin CPK Ø4x20 m6,,FLOOR,4.00,Pcs,WH1,
6000344,Screw TX45 8x20 FZB 10.9,,FLOOR,20.00,Pcs,WH1,
6000352,Screw MC6S 6x12H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000356,Screw MC6S 12x20H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000368,Screw K6S 4x16 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
6000376,Tool spring blue 20x44,,FLOOR,2.00,Pcs,WH1,
6000398,Screw MC6S 8x65 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000406,Screw MFT 6x16TX30 8.8 FZB ISO14581,-Info: Replaces 610604 in swivel washer assembly,FLOOR,20.00,Pcs,WH1,
6000409,Screw MC6S 10x20 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
6000410,Screw MC6S 16x35 12.9 ZFSHL ISO4762,,FLOOR,10.00,Pcs,WH1,
6000415,Washer Starlock 6mm,-Info: Used to attach the indicator pin,FLOOR,10.00,Pcs,WH1,
6000443,Screw MC6S 12x50 12.9 ZFSHL,,FLOOR,20.00,Pcs,WH1,
610104,Screw M6S 16x80 8.8 FZB ISO4014,,FLOOR,20.00,Pcs,WH1,
610108,Screw M6S 6x12 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610109,Screw M6S 6x16 10.9 FZB,,FLOOR,20.00,Pcs,WH1,
610122,Screw M6S 8x16 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610124,Screw M6S 8x25 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610126,Screw M6S 8x35 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610128,Screw M6S 8x45 8.8 FZB ISO4014,,FLOOR,20.00,Pcs,WH1,
610141,Screw M6S 10x20 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610142,Screw M6S 10x25 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610143,Screw M6S 10x30 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610144,Screw M6S 10x35 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610163,Screw M6S 12x20 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610164,Screw M6S 12x30 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610172,Screw M6S 12x70 8.8 FZB ISO4014,,FLOOR,20.00,Pcs,WH1,
610188,Screw M6S 8x14 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610194,Screw M6S 10x14 8.8 ISO4017,,FLOOR,20.00,Pcs,WH1,
610210,Screw M6S 16x30H 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
610273,Screw M6S 16x55H 10.9 untreated ISO4017,,FLOOR,20.00,Pcs,WH1,
610310,Screw MC6S 6x20 8.8 FZB ISO4762,,FLOOR,20.00,Pcs,WH1,
610400,Screw MC6S 5x20 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610401,Screw MC6S 5x16 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610402,Screw MC6S 5x25 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610403,Screw MC6S 5x30 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610404,Screw MC6S 5x35 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610405,Screw MC6S 5x40 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610406,Screw MC6S 5x45 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610409,Screw MC6S 5x60 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610410,Screw MC6S 5x80 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
6104101,Screw MC6S 5x65 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610411,Screw MC6S 5x70 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610412,Screw MC6S 6x12 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610414,Screw MC6S 6x20 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610418,Screw MC6S 6x40 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610420,Screw MC6S 4x14 8.8 FZB ISO4762,,FLOOR,20.00,Pcs,WH1,
610421,Screw MC6S 6x55 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610432,Screw MC6S 8x16H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
610438,Screw MC6S 8x45 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610439,Screw MC6S 8x50H 12.9 ISO4762,,FLOOR,20.00,Pcs,WH1,
610463,Screw MC6S 10x80 12.9 untreated ISO4762,-Info: Will be replaced by 6000394,FLOOR,20.00,Pcs,WH1,
610466,Screw MC6S 10x100 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610470,Screw MC6S 12x16H 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
610472,Screw MC6S 12x20 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610496,Screw MC6S 6x70 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610497,Screw MC6S 5x90 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610499,Screw MC6S 5x75 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610502,Screw MC6S 14x35 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610506,Screw MC6S 14x65 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610511,Screw MC6S 14x100 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610512,Screw MC6S 14x110 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610513,Screw MC6S 14x120 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610519,Screw MC6S 16x40 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610528,Screw MC6S 16x80 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610556,Screw MC6S 20x90 12.9 untreated ISO4762,,FLOOR,24.00,Pcs,WH1,
610558,Screw MC6S 20x120 12.9 untreated ISO4762,,FLOOR,24.00,Pcs,WH1,
610561,Screw MC6S 20x140 12.9 untreated ISO4762,,FLOOR,10.00,Pcs,WH1,
610588,Screw MC6S 8x55 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610591,Screw MC6S 6x35 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610594,Screw MC6S 5x10 12.9 untreated ISO4762,,FLOOR,20.00,Pcs,WH1,
610602,Screw MF6S 5x10H 10.9 FZB ISO10642,,FLOOR,20.00,Pcs,WH1,
610604,Screw MF6S 6x16 10.9 untreated ISO10642,,FLOOR,20.00,Pcs,WH1,
610605,Screw MF6S 4x10 10.9 untreated ISO10642,,FLOOR,20.00,Pcs,WH1,
610607,Screw MF6S 8x16 10.9 untreated ISO10642,,FLOOR,20.00,Pcs,WH1,
610608,Screw MF6S 8x25 10.9 FZB ISO10642,,FLOOR,20.00,Pcs,WH1,
610633,Screw MF6S 10x20 10.9 untreated ISO10642,,FLOOR,20.00,Pcs,WH1,
610634,Screw MF6S 8x20 10.9 untreated ISO10642,,FLOOR,20.00,Pcs,WH1,
610668,Screw MF6S 12x30 10.9 FZB ISO10642,,FLOOR,20.00,Pcs,WH1,
610670,Screw MF6S 12x40 10.9 FZB ISO10642,,FLOOR,20.00,Pcs,WH1,
610710,Screw MLC6S 8x16H 10.9 untreated ISO7984,,FLOOR,20.00,Pcs,WH1,
610711,Screw MLC6S 8x20H 8.8 FZB(A2K) DIN7984 NV5,,FLOOR,20.00,Pcs,WH1,
610712,Screw MLC6S 10x30H 10.9 untreated DIN7984,,FLOOR,20.00,Pcs,WH1,
610714,Screw MLC6S 10x20H 8.8 FZB DIN7984,,FLOOR,20.00,Pcs,WH1,
610720,Screw MLC6S 16x70 10.9 DIN7984 untreated,,FLOOR,10.00,Pcs,WH1,
610721,Screw MLC6S 16x60 10.9 DIN7984 untreated,,FLOOR,10.00,Pcs,WH1,
610805,Screw MS6SS 5x14 untreated ISO4027,,FLOOR,20.00,Pcs,WH1,
610808,Screw MS6SS 8x16 ISO4027,,FLOOR,20.00,Pcs,WH1,
610816,Screw-Set Screw P6SS 5x4 A2 ISO4026,,FLOOR,10.00,Pcs,WH1,
610909,Nut M6M M16 8. DIN934,,FLOOR,6.00,Pcs,WH1,
610920,Nut M6M M5 lock 6. FZB DIN985,,FLOOR,20.00,Pcs,WH1,
610921,Nut M6M M6 lock 8. FZB DIN985,,FLOOR,20.00,Pcs,WH1,
610922,Nut M6LM low-NYLOC M8 8. FZB,,FLOOR,20.00,Pcs,WH1,
610923,Nut M6LM M10 8. FLB,,FLOOR,20.00,Pcs,WH1,
610924,Nut M6LM 6. FZB M12,,FLOOR,19.00,Pcs,WH1,
610925,Nut M6M M14 8. NYLOC FZB (A2K) DIN 985 NV22,,FLOOR,20.00,Pcs,WH1,
610926,Nut M6M M16 NYLOC 8. FZB (A2K) DIN 985 NV24,,FLOOR,20.00,Pcs,WH1,
610928,Nut M6LM low 8. FZB M20,,FLOOR,6.00,Pcs,WH1,
610947,Nut ML6M 4. SW24 M16 DIN936,,FLOOR,20.00,Pcs,WH1,
610948,Nut M16 left 8. (A2K) DIN 934,,FLOOR,6.00,Pcs,WH1,
610959,Cage nuts M8 C,"-Info: Cage Nut, Steel M8, P= 3,3x4,1",FLOOR,10.00,Pcs,WH1,
611003,"Washer BRB FZB 5,3x10x1,0 ISO7089",,FLOOR,20.00,Pcs,WH1,
611004,"Washer BRB FZB 6,4x12x1,6 ISO7089",,FLOOR,20.00,Pcs,WH1,
611005,"Washer BRB FZB 8,4x16x1,6 ISO7089",,FLOOR,20.00,Pcs,WH1,
611006,"Washer BRB FZB 10,5x22x2 ISO7089",,FLOOR,20.00,Pcs,WH1,
611007,"Washer BRB FZB 13x24x2,5 ISO7089",,FLOOR,20.00,Pcs,WH1,
611008,Washer BRB FZB 15x26x2 ISO7089,,FLOOR,10.00,Pcs,WH1,
611009,Washer BRB FZB 17x30x3 ISO7089,,FLOOR,10.00,Pcs,WH1,
611010,Washer BRB FZB 21x36x3 ISO7089,,FLOOR,10.00,Pcs,WH1,
611013,"Washer TBRB FZB 8,4x16x3 ISO4759",,FLOOR,20.00,Pcs,WH1,
611014,"Washer TBRSB FZB 8,4x26x5 ISO4759",,FLOOR,20.00,Pcs,WH1,
611015,"Washer BRB FZB 8,4x21x4 DIN 7349",,FLOOR,20.00,Pcs,WH1,
611025,"Washer FBB FZB 12,2x21,1x2,5 DIN127",,FLOOR,20.00,Pcs,WH1,
611030,"Washer steel 15x22x1,0 DIN988",,FLOOR,10.00,Pcs,WH1,
611032,"Washer steel 17x24x1,5 DIN988",,FLOOR,10.00,Pcs,WH1,
611038,"Washer NL5-DPE 5,4x9,0x1,7",,FLOOR,20.00,Pcs,WH1,
611039,"Washer NL6-DPE 6,5x10,8x1,7",,FLOOR,20.00,Pcs,WH1,
611040,"Washer NL8-DPE 8,7x13,5x2,7",,FLOOR,20.00,Pcs,WH1,
611041,"Washer NL10-DPE 10,7x16,6x2,7",,FLOOR,20.00,Pcs,WH1,
611042,"Washer NL12-DPE 13,0x19,5x2,7",,FLOOR,20.00,Pcs,WH1,
611043,"Washer NL14-DPE 15,2x23,0x3,7",,FLOOR,10.00,Pcs,WH1,
611044,"Washer NL16-DPE 17,0x25,4x3,7",,FLOOR,10.00,Pcs,WH1,
611095,"Washer NL1""-DPE 27,9x39x3,4",,FLOOR,10.00,Pcs,WH1,
611096,"Washer NL1/2""-DPE 13,5x19,5x2,5",,FLOOR,10.00,Pcs,WH1,
611098,"Washer NL20-DPE 21,4x30,7x3,7",,FLOOR,10.00,Pcs,WH1,
611099,Washer TBRB 13x24x4 ISO4759,,FLOOR,10.00,Pcs,WH1,
611101,Nut HEX DIN934 12. SW22 M14,,FLOOR,6.00,Pcs,WH1,
611103,Nut M12 10. Untreated DIN934,,FLOOR,20.00,Pcs,WH1,
611104,Nut M10 10. Untreated DIN934,,FLOOR,20.00,Pcs,WH1,
611164,"Stud bolt M10x35 10,9 DIN939",,FLOOR,10.00,Pcs,WH1,
611171,Stud bolt M14x100 802481,,FLOOR,10.00,Pcs,WH1,
611185,Stud bolt M8x30 10.9 DIN939,,FLOOR,10.00,Pcs,WH1,
611186,Stud bolt M12x45 10.9 DIN939,,FLOOR,10.00,Pcs,WH1,
611187,Nut steel M8 10. untreated DIN 934,,FLOOR,20.00,Pcs,WH1,
611302,Screw cover M16,,FLOOR,10.00,Pcs,WH1,
611410,Screw-Set Screw P6SS 10x12 ISO4026,,FLOOR,10.00,Pcs,WH1,
611503,Screw MC6S 10x60 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611512,Screw MC6S 6x10 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611513,Screw MC6S 6x20 A4 stainless ISO4762,,FLOOR,20.00,Pcs,WH1,
611514,Screw MC6S 12x100 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611515,Screw MC6S 10x50 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611517,Screw MC6S 12x70 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611519,Screw MC6S 8x30 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
611538,Screw M6S 8x30 8.8 FZB ISO4017,,FLOOR,20.00,Pcs,WH1,
611701,Screw-Shoulder screw Ø10x16/M8 12.9 ISO7379,,FLOOR,10.00,Pcs,WH1,
611702,Screw-Shoulder screw Ø10x20/M8 136501,,FLOOR,10.00,Pcs,WH1,
611703,Screw-Shoulder screw Ø10x25/M8 12.9 ISO7379,,FLOOR,10.00,Pcs,WH1,
611704,Screw-Shoulder screw Ø6x16/M5 12.9 ISO7379,,FLOOR,10.00,Pcs,WH1,
611708,Screw-Shoulder screw Ø12x16/M10 12.9 ISO7379,"-Info: Used for Module Top ECO.  ECO45, ECO45-QSM45, ECO45/50, ECO45/50-QSM45/50, ECO50, ECO50-QSM50,",FLOOR,10.00,Pcs,WH1,
611709,Screw-Shoulder screw Ø16x25/M12 12.9 ISO7379,-Info: Used for Module Top ECO60,FLOOR,10.00,Pcs,WH1,
611710,Screw-Shoulder screw Ø20x30/M16 12.9 ISO7379,"-Info: Used for Module Top ECO. ECO70, ECO70-QS70, ECO80",FLOOR,10.00,Pcs,WH1,
611801,Screw K6S 5x8H 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
611810,Screw K6S 8x16H 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
611812,Screw K6S 10x20H 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
611814,Screw K6S 8x25 10.9 untreated ISO 7380,,FLOOR,20.00,Pcs,WH1,
611818,Screw K6S 5x16H 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
612016,Washer BRB FZB 13x35x5 DIN6340,,FLOOR,20.00,Pcs,WH1,
612018,Screw MC6S 10x30 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
612019,Screw MC6S 10x35 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
612020,Screw MC6S 10x40 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
612021,Screw MC6S 10x45 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
612022,Screw MC6S 10x55 12.9 ZFSHL ISO4762,,FLOOR,20.00,Pcs,WH1,
612201,Screw TX45 8x30 10.9 FZB ISO7380,,FLOOR,20.00,Pcs,WH1,
620100,Spherical bearing GE 25 ES LSb,,FLOOR,2.00,Pcs,WH1,
620101,Spherical bearing GE 30 UK-2RS - maintenance-free,-Info: Used on 301469K and 301931K,FLOOR,2.00,Pcs,WH1,
620102,Spherical bearing GE 35 ES LS,,FLOOR,2.00,Pcs,WH1,
620104,Spherical bearing GE 30 ES/2RS LS sealed,,FLOOR,2.00,Pcs,WH1,
620107,Spherical bearing GE EM 30 ES 2RS,,FLOOR,2.00,Pcs,WH1,
620111,Spherical bearing GEG 35,,FLOOR,2.00,Pcs,WH1,
620113,Spherical bearing GE 40 ES,,FLOOR,2.00,Pcs,WH1,
630001,Bushing WB802/EB1 25/28/35x16 WF,,FLOOR,2.00,Pcs,WH1,
630003,Bushing tilt EC02 WB802/EB1 30/34x30,,FLOOR,2.00,Pcs,WH1,
630101,Bushing WB802/EB1 45/50x40,,FLOOR,2.00,Pcs,WH1,
630102,Bushing WB802/EB1 45/50x50,"-Info: Used on worm screw EC209, EC214, EC219, EC226",FLOOR,2.00,Pcs,WH1,
630103,Bushing WB802/EB1 80/85x40,"-Info: Used on worm screw EC206, EC214, EC219",FLOOR,2.00,Pcs,WH1,
630303,Bushing WB802/EB1 55/60x60,,FLOOR,2.00,Pcs,WH1,
630305,Bushing WB802/EB1 60/65x30,-Info: Used on worm screw EC206,FLOOR,2.00,Pcs,WH1,
630313,Bushing WB802/EB1 40/44x40,,FLOOR,2.00,Pcs,WH1,
630314,Bushing WB702/EB3 30/34x35,,FLOOR,2.00,Pcs,WH1,
630315,Bushing WB802/EB1 35/39x30,-Info: Used on worm screw EC206,FLOOR,2.00,Pcs,WH1,
630316,Bushing WB802/EB1 50/55x40,,FLOOR,2.00,Pcs,WH1,
630319,Bushing WB802/EB1 85/90x40,-Info: Used on worm screw EC226,FLOOR,2.00,Pcs,WH1,
630320,Bushing tilt EC226 WB802/EB1 100/105x40,,FLOOR,2.00,Pcs,WH1,
630321,Bushing tilt EC214/EC219 WB802/EB1 85/90x35,,FLOOR,2.00,Pcs,WH1,
630322,"Bushing tilt EC206, EC209 WB802/EB1 65/70x25",,FLOOR,2.00,Pcs,WH1,
630401,Bushing WB802/EB1 30/34/45x30WF,,FLOOR,2.00,Pcs,WH1,
630402,Bushing WB802/EB1 35/39/50x35WF,,FLOOR,2.00,Pcs,WH1,
630403,"Bushing WB802/EB1 50/55/65x37,5 WF",,FLOOR,2.00,Pcs,WH1,
630404,Bushing WB802/EB1 40/44/55x40 WF,,FLOOR,2.00,Pcs,WH1,
630408,Bushing WB802/EB1 40/44/55x30WF,-Info: new bushing for yoke bracket EC20,FLOOR,2.00,Pcs,WH1,
631001,Bushing BWG-F 40/50/55/5x30,-Info: lubrication free,FLOOR,4.00,Pcs,WH1,
631003,Bushing BWG-F 35/45/55/5x30,,FLOOR,2.00,Pcs,WH1,
640102,Spring S40 lock set (32x178) 10,-Info: S40 EC02/204/05B/206/RF-complete.  Blue,FLOOR,2.00,Pcs,WH1,
640112,Spring S40/S40S/QS40/QSM40 locking hook (25x178),-Info: Blue,FLOOR,4.00,Pcs,WH1,
640113,Tool spring blue 20x115,,FLOOR,2.00,Pcs,WH1,
640201,Circlip SgA 20,,FLOOR,4.00,Pcs,WH1,
640202,Circlip SgA 30,,FLOOR,4.00,Pcs,WH1,
640203,Circlip SgA 25,,FLOOR,4.00,Pcs,WH1,
640204,Circlip SgH 48,,FLOOR,4.00,Pcs,WH1,
640205,Circlip SgH 56,,FLOOR,4.00,Pcs,WH1,
640208,Circlip SgH 42 31133,,FLOOR,4.00,Pcs,WH1,
640219,Circlip SgH 62,,FLOOR,4.00,Pcs,WH1,
640403,Spring rod FRP 6x24,,FLOOR,4.00,Pcs,WH1,
640409,Spring rod FRP 4x24,,FLOOR,4.00,Pcs,WH1,
640410,Spring rod FRP 6x12 ISO8752,,FLOOR,4.00,Pcs,WH1,
640412,Spring rod FRP 8x70,,FLOOR,4.00,Pcs,WH1,
640413,Slotted pin RPE5x20,,FLOOR,6.00,Pcs,WH1,
650101,"Feather key 10x8x45 C45 EC10, EC02, EC209 550475",,FLOOR,12.00,Pcs,WH1,
650102,"Feather key 10x8x50 C45 EC05B,EC15,EC20,EC214,EC219,EC226",,FLOOR,12.00,Pcs,WH1,
650201,Cylindrical pin CPK Ø3x12 m6,,FLOOR,4.00,Pcs,WH1,
650202,"Pin 05 S4 2,5x10 SS 1914",,FLOOR,2.00,Pcs,WH1,
650211,Cylindrical pin CPK Ø20x50 m6,,FLOOR,4.00,Pcs,WH1,
650215,Cylindrical pin CPK Ø16x36 m6,,FLOOR,4.00,Pcs,WH1,
650216,Cylindrical pin CPK Ø8x20 m6,,FLOOR,4.00,Pcs,WH1,
650217,Cylindrical pin CPK Ø20x60 m6,,FLOOR,4.00,Pcs,WH1,
650218,Cylindrical pin CPK Ø16x45 m6,,FLOOR,4.00,Pcs,WH1,
650219,Cylindrical pin CPK Ø14x80 m6,,FLOOR,4.00,Pcs,WH1,
650220,Cylindrical pin CPK Ø12x55 m6,,FLOOR,4.00,Pcs,WH1,
650221,Cylindrical pin CPK Ø16x100 m6,,FLOOR,4.00,Pcs,WH1,
650303,Support ring 60/75 x3 ss,,FLOOR,4.00,Pcs,WH1,
7000010,Adapter 407-12-12 90°,"-Info: External R-thread,adjustable",FLOOR,10.00,Pcs,WH1,
7000015,Seal axle - 28x40x6 BABSL NBR,-Info: Used on ePS end caps,FLOOR,2.00,Pcs,WH1,
7000021,Adapter 407-08-08 90°,,FLOOR,10.00,Pcs,WH1,
7000027,Hose Tilt Long - EC219 - ECHF/QSM,"-Info: Previous recipe: CC937/CL870
Replaced with 7002162 on EC319",FLOOR,4.00,Pcs,WH1,
7000030,Hose feed - EC226 - valve block ECHF UNI Top part,,FLOOR,2.00,Pcs,WH1,
7000031,Hose Tilt Long - EC226 - ECHF/QSM EC219W/EC226W,,FLOOR,4.00,Pcs,WH1,
7000061,Crimping nipple 4508-12-12 45°,,FLOOR,10.00,Pcs,WH1,
7000074,Adapter 408-08-08 45°,,FLOOR,10.00,Pcs,WH1,
7000089,O-ring 18x5 NBR 70 shore,,FLOOR,20.00,Pcs,WH1,
7000090,Adapter 402-06-06 45°,,FLOOR,10.00,Pcs,WH1,
7000091,Adapter 402-08-08 45°,,FLOOR,10.00,Pcs,WH1,
7000092,Directional valve NG6 prop 12V engcon JT open to tank,"-Info: Coil 730192, O-ring 710901, Nut 730135
-Info: PRM8-063Y11/25-12/2.2E3AV/M ",FLOOR,2.00,Pcs,WH1,
7000099,Directional valve NG4 12V DT,"-Info: Coil 7000897, O-ring 710960, Nut 1006785
-Info: RPE3-043Z11/01200E12AV ",FLOOR,2.00,Pcs,WH1,
7000100,Directional valve NG4 Prop tilt 12V DT,"-Info: Coil 7000205, O-ring 710960, Nut 1006785
-Info: PRM2-043Y11/12-12E12AV
",FLOOR,2.00,Pcs,WH1,
7000102,Directional valve NG4 lock 12V DT,"-Info: Coil 7000897, O-ring 710960, Nut 1006785
-Info: RPE3-042P51/01200E12A ",FLOOR,2.00,Pcs,WH1,
7000103,Directional valve NG4 Prop rotation 12V DT,"-Info: Coil 7000205, O-ring 710960, Nut 1006785
-Info: PRM2-043Z11/12-12E12AV 
",FLOOR,2.00,Pcs,WH1,
7000104,Adapter 402-04-04 45°,,FLOOR,10.00,Pcs,WH1,
7000106,Adapter 403-04-04,,FLOOR,10.00,Pcs,WH1,
7000147,Adapter plate NG10-NG6,-Info: Screw: 4 pcs 6000083,FLOOR,2.00,Pcs,WH1,
7000168,Seal kit-E:L 90/50-Locking cylinder QS80,,FLOOR,2.00,Pcs,WH1,
7000177,Seal kit-tilt cylinder EC204,,FLOOR,2.00,Pcs,WH1,
7000191,Plug VSTI M8x1 ED,,FLOOR,20.00,Pcs,WH1,
7000199,Pressure reducer PY-DC2-Double 12V/20bar with block,-Info: Seal kit 841210,FLOOR,2.00,Pcs,WH1,
7000205,Coil NG4 12V,"-Info: 1200E12-C19B-01200E12-4,68NA/M",FLOOR,2.00,Pcs,WH1,
7000208,"Directional valve 1/4"" 6/2-12V JT",-Info: CDL046WI1LAJ,FLOOR,2.00,Pcs,WH1,
